6804 0.191069  0.164805  0.190968 0.191406 0.159180 0.192383
6805 0.191046  0.164745  0.192753 0.191406 0.158691 0.191406
6806 0.191026  0.164432  0.194255 0.191528 0.158691 0.194336
6807 0.191011  0.163926  0.195391 0.191406 0.161133 0.194336
6808 0.191000  0.163298  0.196125 0.191376 0.164551 0.198486
6809 0.190993  0.162623  0.196461 0.191528 0.162598 0.197266
6810 0.190989  0.161973  0.196443 0.191437 0.165527 0.196533
6811 0.190987  0.161408  0.196143 0.191467 0.165527 0.198975
6812 0.190984  0.160973  0.195654 0.191589 0.166016 0.197266
6813 0.190982  0.160691  0.195077 0.191376 0.165039 0.197266
6814 0.190979  0.160565  0.194509 0.191284 0.164062 0.197266
6815 0.190977  0.160582  0.194037 0.191315 0.165039 0.196777
6816 0.190975  0.160712  0.193729 0.191223 0.163086 0.195312
6817 0.190974  0.160916  0.193625 0.191162 0.162598 0.194824
6818 0.190974  0.161153  0.193741 0.191132 0.161133 0.196777
6819 0.190975  0.161381  0.194064 0.191010 0.160645 0.194336
6820 0.190976  0.161567  0.194559 0.191010 0.163086 0.197998
6821 0.190978  0.161688  0.195176 0.190887 0.163086 0.198730
6822 0.190979  0.161732  0.195853 0.190826 0.160645 0.199463
6823 0.190981  0.161702  0.196524 0.190643 0.161621 0.198486
6824 0.190982  0.161611  0.197134 0.190735 0.159180 0.198730
6825 0.190982  0.161480  0.197635 0.190613 0.163574 0.200684
6826 0.190983  0.161335  0.197999 0.190582 0.161133 0.198975
6827 0.190983  0.161203  0.198217 0.190460 0.162598 0.201904
6828 0.190984  0.161107  0.198299 0.190552 0.161621 0.201660
6829 0.190984  0.161061  0.198272 0.190613 0.160645 0.199951
6830 0.190985  0.161071  0.198176 0.190460 0.160645 0.199219
6831 0.190985  0.161131  0.198057 0.190582 0.163574 0.200684
6832 0.190986  0.161225  0.197962 0.190521 0.162598 0.200439
6833 0.190985  0.161332  0.197930 0.190399 0.163086 0.198486
6834 0.190985  0.161423  0.197989 0.190399 0.162598 0.199219
6835 0.190984  0.161473  0.198150 0.190308 0.161621 0.200195
6836 0.190984  0.161461  0.198408 0.190308 0.162109 0.199219
6837 0.190983  0.161376  0.198739 0.190277 0.161621 0.198486
6838 0.190982  0.161220  0.199106 0.190338 0.161133 0.197266
6839 0.190979  0.161010  0.199460 0.190186 0.163574 0.198975
6840 0.190971  0.160778  0.199752 0.190186 0.159668 0.198730
6841 0.190955  0.160570  0.199934 0.190155 0.161133 0.199219
6842 0.190928  0.160443  0.199966 0.190186 0.162598 0.201660
6843 0.190887  0.160454  0.199829 0.190094 0.162109 0.199463
6844 0.190829  0.160662  0.199520 0.190002 0.162109 0.201172
6845 0.190753  0.161114  0.199058 0.190002 0.164062 0.198975
6846 0.190663  0.161842  0.198486 0.189972 0.162109 0.202148
6847 0.190563  0.162856  0.197861 0.190247 0.163574 0.200684
6848 0.190459  0.164139  0.197256 0.189972 0.162598 0.199707
6849 0.190361  0.165647  0.196747 0.190033 0.166016 0.201660
6850 0.190278  0.167312  0.196404 0.190125 0.165527 0.199707
6851 0.190219  0.169042  0.196287 0.190094 0.166992 0.199707
6852 0.190190  0.170727  0.196433 0.190094 0.166504 0.198242
6853 0.190197  0.172253  0.196854 0.190125 0.170898 0.198486
6854 0.190237  0.173502  0.197531 0.190155 0.171387 0.199951
6855 0.190308  0.174372  0.198412 0.190125 0.172852 0.201660
6856 0.190402  0.174780  0.199418 0.190308 0.174316 0.204346
6857 0.190509  0.174672  0.200449 0.190369 0.173828 0.204834
6858 0.190617  0.174032  0.201390 0.190460 0.172852 0.204102
6859 0.190718  0.172880  0.202120 0.190552 0.172852 0.204590
6860 0.190803  0.171280  0.202530 0.190582 0.171387 0.203613
6861 0.190868  0.169330  0.202529 0.190643 0.172363 0.204590
6862 0.190913  0.167157  0.202054 0.190765 0.171387 0.203857
6863 0.190941  0.164911  0.201082 0.190979 0.170410 0.202637
6864 0.190958  0.162746  0.199630 0.191040 0.169922 0.199951
6865 0.190971  0.160814  0.197760 0.191193 0.167480 0.199707
6866 0.190989  0.159245  0.195572 0.191315 0.166016 0.199463
6867 0.191015  0.158140  0.193201 0.191437 0.165039 0.196289
6868 0.191052  0.157561  0.190803 0.191528 0.165039 0.192627
6869 0.191099  0.157524  0.188545 0.191528 0.162109 0.190430
6870 0.191152  0.157998  0.186587 0.191589 0.161133 0.188721
6871 0.191205  0.158911  0.185069 0.191833 0.161621 0.187012
6872 0.191250  0.160151  0.184100 0.191864 0.160645 0.186035
6873 0.191279  0.161581  0.183742 0.191833 0.160645 0.187500
6874 0.191289  0.163050  0.184008 0.191956 0.161133 0.187988
6875 0.191278  0.164405  0.184857 0.191986 0.161621 0.189209
6876 0.191248  0.165507  0.186198 0.191833 0.162598 0.189941
6877 0.191204  0.166239  0.187897 0.191864 0.162109 0.192627
6878 0.191154  0.166522  0.189787 0.191742 0.161621 0.193359
6879 0.191104  0.166320  0.191682 0.191650 0.163086 0.195068
6880 0.191062  0.165641  0.193397 0.191498 0.162598 0.195557
6881 0.191031  0.164542  0.194758 0.191345 0.162598 0.195557
6882 0.191012  0.163124  0.195622 0.191132 0.164551 0.197266
6883 0.191000  0.161520  0.195888 0.190948 0.165039 0.196289
6884 0.190988  0.159889  0.195506 0.190735 0.165039 0.197021
6885 0.190966  0.158398  0.194480 0.190552 0.165039 0.193359
6886 0.190923  0.157212  0.192872 0.190247 0.165527 0.192627
6887 0.190852  0.156475  0.190795 0.190186 0.166016 0.191406
6888 0.190746  0.156297  0.188402 0.189972 0.168457 0.188965
6889 0.190605  0.156750  0.185878 0.189728 0.167480 0.186523
6890 0.190434  0.157854  0.183421 0.189606 0.166992 0.185303
6891 0.190243  0.159583  0.181226 0.189423 0.167969 0.181641
6892 0.190044  0.161861  0.179471 0.189362 0.169922 0.182129
6893 0.189855  0.164572  0.178300 0.189209 0.169922 0.181152
6894 0.189691  0.167570  0.177814 0.189026 0.170898 0.181152
6895 0.189566  0.170688  0.178062 0.188995 0.172363 0.180420
6896 0.189490  0.173752  0.179036 0.189026 0.174805 0.180420
6897 0.189469  0.176596  0.180677 0.188873 0.175781 0.182373
6898 0.189502  0.179066  0.182877 0.188843 0.175781 0.185547
6899 0.189585  0.181041  0.185495 0.188782 0.175781 0.187012
6900 0.189708  0.182431  0.188361 0.188721 0.177734 0.188965
6901 0.189859  0.183185  0.191299 0.188690 0.179199 0.191895
6902 0.190026  0.183296  0.194138 0.188843 0.180664 0.196777
6903 0.190195  0.182793  0.196724 0.188751 0.179688 0.197998
6904 0.190355  0.181744  0.198934 0.188934 0.179688 0.199951
6905 0.190500  0.180244  0.200683 0.189148 0.180664 0.203613
6906 0.190625  0.178406  0.201928 0.189270 0.179688 0.204590
6907 0.190726  0.176355  0.202667 0.189606 0.179688 0.204346
6908 0.190805  0.174215  0.202937 0.189697 0.178223 0.205078
6909 0.190863  0.172100  0.202807 0.190002 0.177246 0.204346
6910 0.190905  0.170106  0.202369 0.190277 0.176270 0.203613
6911 0.190934  0.168306  0.201729 0.190521 0.173340 0.201904
6912 0.190952  0.166748  0.200995 0.190613 0.173340 0.202637
6913 0.190964  0.165454  0.200266 0.190857 0.169922 0.201660
6914 0.190972  0.164422  0.199626 0.191010 0.167969 0.200684
6915 0.190976  0.163634  0.199139 0.191132 0.167480 0.200684
6916 0.190979  0.163055  0.198839 0.191040 0.167969 0.203125
6917 0.190981  0.162645  0.198737 0.191193 0.165527 0.202148
6918 0.190982  0.162362  0.198818 0.191315 0.164062 0.201660
6919 0.190982  0.162168  0.199046 0.191223 0.162109 0.201904
6920 0.190982  0.162030  0.199373 0.191406 0.162598 0.201660
6921 0.190983  0.161924  0.199744 0.191284 0.161621 0.199707
6922 0.190983  0.161836  0.200103 0.191284 0.161133 0.201904
6923 0.190983  0.161759  0.200404 0.191376 0.159668 0.201660
6924 0.190983  0.161691  0.200613 0.191284 0.160645 0.200439
6925 0.190983  0.161635  0.200711 0.191254 0.159668 0.200928
6926 0.190983  0.161591  0.200699 0.191254 0.158691 0.202637
6927 0.190983  0.161562  0.200590 0.191223 0.161133 0.203857
6928 0.190983  0.161543  0.200412 0.191162 0.160156 0.202148
6929 0.190983  0.161529  0.200200 0.191162 0.159668 0.200928
6930 0.190983  0.161510  0.199990 0.191101 0.161133 0.200928
6931 0.190984  0.161477  0.199816 0.191040 0.160645 0.202393
6932 0.190985  0.161424  0.199701 0.191101 0.159668 0.200684
6933 0.190990  0.161351  0.199656 0.191193 0.160645 0.203125
6934 0.191001  0.161269  0.199679 0.191223 0.160156 0.199951
6935 0.191024  0.161202  0.199753 0.191345 0.159180 0.200684
6936 0.191064  0.161189  0.199850 0.191345 0.160156 0.200195
6937 0.191130  0.161286  0.199938 0.191437 0.159668 0.201172
6938 0.191234  0.161563  0.199981 0.191681 0.162109 0.199951
6939 0.191384  0.162099  0.199950 0.191742 0.163574 0.199219
6940 0.191593  0.162979  0.199830 0.191895 0.163574 0.200195
6941 0.191866  0.164286  0.199621 0.192139 0.166504 0.201660
6942 0.192208  0.166090  0.199343 0.192474 0.168945 0.200928
6943 0.192616  0.168444  0.199042 0.192749 0.171387 0.200928
6944 0.193082  0.171374  0.198781 0.192993 0.174805 0.200195
6945 0.193589  0.174872  0.198640 0.193481 0.177246 0.199219
6946 0.194114  0.178890  0.198710 0.193848 0.180664 0.201172
6947 0.194629  0.183343  0.199082 0.194092 0.184082 0.201416
6948 0.195102  0.188108  0.199837 0.194366 0.189453 0.201660
6949 0.195502  0.193026  0.201038 0.194672 0.194824 0.206055
6950 0.195800  0.197914  0.202723 0.195007 0.198242 0.206787
6951 0.195973  0.202571  0.204890 0.195251 0.202148 0.208984
6952 0.196007  0.206790  0.207503 0.195312 0.203613 0.208496
6953 0.195900  0.210372  0.210486 0.195465 0.207031 0.214111
6954 0.195658  0.213138  0.213722 0.195435 0.210938 0.217529
6955 0.195301  0.214941  0.217070 0.195404 0.212891 0.219727
6956 0.194854  0.215681  0.220363 0.195343 0.214844 0.223877
6957 0.194350  0.215306  0.223426 0.195221 0.215332 0.226318
6958 0.193820  0.213823  0.226089 0.194977 0.212402 0.229248
6959 0.193297  0.211301  0.228197 0.194824 0.211914 0.229248
6960 0.192807  0.207860  0.229626 0.194519 0.210449 0.232910
6961 0.192372  0.203674  0.230293 0.194153 0.207031 0.229248
6962 0.192003  0.198950  0.230162 0.193817 0.203125 0.230957
6963 0.191705  0.193921  0.229251 0.193420 0.199707 0.229492
6964 0.191475  0.188821  0.227631 0.193024 0.197266 0.228760
6965 0.191307  0.183875  0.225422 0.192566 0.188965 0.224121
6966 0.191189  0.179279  0.222785 0.192383 0.184570 0.222656
6967 0.191111  0.175187  0.219908 0.191956 0.179199 0.219727
6968 0.191061  0.171702  0.216996 0.191650 0.174805 0.217773
6969 0.191030  0.168873  0.214249 0.191132 0.169922 0.213623
6970 0.191011  0.166696  0.211849 0.190979 0.165039 0.211670
6971 0.191000  0.165122  0.209944 0.190613 0.161133 0.208252
6972 0.190993  0.164064  0.208637 0.190369 0.158203 0.207520
6973 0.190989  0.163410  0.207975 0.190216 0.153809 0.205566
6974 0.190987  0.163042  0.207949 0.190186 0.152832 0.206055
6975 0.190985  0.162841  0.208492 0.190002 0.151367 0.207520
6976 0.190984  0.162707  0.209491 0.190033 0.151855 0.210938
6977 0.190985  0.162564  0.210795 0.190125 0.150879 0.207520
6978 0.190988  0.162367  0.212230 0.190216 0.150391 0.209473
6979 0.190996  0.162109  0.213618 0.190399 0.152832 0.211182
6980 0.191014  0.161813  0.214792 0.190674 0.153809 0.208984
6981 0.191048  0.161536  0.215610 0.190826 0.156250 0.212158
6982 0.191104  0.161353  0.215972 0.191101 0.158691 0.212646
6983 0.191190  0.161357  0.215825 0.191376 0.160156 0.211670
6984 0.191310  0.161638  0.215166 0.191650 0.164062 0.210938
6985 0.191466  0.162280  0.214046 0.191895 0.166992 0.210449
6986 0.191659  0.163346  0.212560 0.192200 0.166992 0.209717
6987 0.191880  0.164868  0.210839 0.192657 0.170898 0.209473
6988 0.192122  0.166846  0.209037 0.192749 0.173340 0.207031
6989 0.192368  0.169241  0.207315 0.193054 0.175781 0.208496
6990 0.192604  0.171978  0.205830 0.193115 0.179199 0.207031
6991 0.192811  0.174950  0.204714 0.193390 0.181152 0.205078
6992 0.192975  0.178026  0.204070 0.193481 0.182617 0.204346
6993 0.193082  0.181058  0.203957 0.193542 0.183594 0.206055
6994 0.193124  0.183894  0.204388 0.193573 0.184082 0.205566
6995 0.193099  0.186388  0.205327 0.193481 0.183594 0.206543
6996 0.193010  0.188410  0.206698 0.193420 0.188477 0.208984
6997 0.192866  0.189857  0.208387 0.193420 0.185547 0.209961
6998 0.192679  0.190658  0.210256 0.193298 0.187988 0.211182
6999 0.192463  0.190780  0.212154 0.193146 0.187012 0.213623
7000 0.192236  0.190230  0.213931 0.192963 0.186523 0.212402
7001 0.192010  0.189053  0.215452 0.192810 0.185547 0.217529
7002 0.191798  0.187328  0.216607 0.192596 0.184570 0.217285
7003 0.191609  0.185161  0.217318 0.192444 0.182617 0.216797
7004 0.191448  0.182678  0.217548 0.192352 0.180664 0.217285
7005 0.191317  0.180012  0.217296 0.192108 0.177734 0.217041
7006 0.191215  0.177296  0.216603 0.192047 0.175781 0.216797
7007 0.191139  0.174649  0.215538 0.191895 0.176270 0.214844
7008 0.191085  0.172173  0.214197 0.191864 0.172363 0.213867
7009 0.191048  0.169946  0.212685 0.191742 0.171387 0.211426
7010 0.191023  0.168016  0.211116 0.191833 0.168457 0.209473
7011 0.191008  0.166407  0.209591 0.191742 0.165527 0.209717
7012 0.190998  0.165116  0.208200 0.191711 0.164062 0.207520
7013 0.190992  0.164119  0.207008 0.191803 0.163574 0.205566
7014 0.190988  0.163379  0.206054 0.191772 0.162109 0.204102
7015 0.190986  0.162850  0.205349 0.191772 0.159668 0.206055
7016 0.190985  0.162483  0.204879 0.191833 0.159180 0.203613
7017 0.190984  0.162233  0.204608 0.191772 0.159668 0.204346
7018 0.190984  0.162061  0.204485 0.191864 0.157227 0.202637
7019 0.190983  0.161938  0.204450 0.191895 0.159668 0.204102
7020 0.190983  0.161842  0.204445 0.191803 0.159180 0.205566
7021 0.190983  0.161763  0.204417 0.191803 0.159180 0.203125
7022 0.190983  0.161697  0.204328 0.191803 0.159668 0.203125
7023 0.190983  0.161642  0.204154 0.191925 0.157715 0.205566
7024 0.190983  0.161601  0.203891 0.191895 0.157715 0.205566
7025 0.190983  0.161573  0.203550 0.191864 0.156738 0.203857
7026 0.190983  0.161558  0.203157 0.191711 0.158203 0.205811
7027 0.190983  0.161551  0.202746 0.191803 0.159180 0.202148
7028 0.190982  0.161544  0.202355 0.191742 0.159668 0.203125
7029 0.190981  0.161532  0.202016 0.191467 0.158691 0.202637
7030 0.190977  0.161510  0.201755 0.191345 0.159180 0.201660
7031 0.190969  0.161482  0.201586 0.191162 0.160156 0.201416
7032 0.190952  0.161461  0.201507 0.190887 0.159668 0.201172
7033 0.190920  0.161473  0.201503 0.190491 0.161133 0.200684
7034 0.190866  0.161562  0.201549 0.190277 0.160645 0.199707
7035 0.190778  0.161787  0.201608 0.189880 0.163086 0.200928
7036 0.190645  0.162221  0.201647 0.189545 0.163574 0.200439
7037 0.190454  0.162949  0.201634 0.189209 0.164062 0.199951
7038 0.190193  0.164062  0.201550 0.188812 0.164551 0.200439
7039 0.189853  0.165648  0.201395 0.188477 0.167969 0.198975
7040 0.189430  0.167784  0.201188 0.188293 0.170410 0.200195
7041 0.188926  0.170529  0.200972 0.187714 0.172852 0.198730
7042 0.188352  0.173911  0.200813 0.187439 0.175781 0.199219
7043 0.187724  0.177927  0.200791 0.187195 0.179688 0.199707
7044 0.187072  0.182528  0.201001 0.186829 0.183105 0.199219
7045 0.186429  0.187627  0.201539 0.186523 0.187988 0.200195
7046 0.185833  0.193092  0.202492 0.186493 0.191895 0.200439
7047 0.185324  0.198753  0.203928 0.186249 0.195801 0.201660
7048 0.184936  0.204409  0.205890 0.186249 0.199707 0.205322
7049 0.184699  0.209836  0.208379 0.186249 0.204590 0.208008
7050 0.184632  0.214801  0.211361 0.186279 0.207031 0.211182
7051 0.184740  0.219076  0.214753 0.186371 0.211914 0.213379
7052 0.185018  0.222448  0.218434 0.186432 0.212891 0.218994
7053 0.185444  0.224738  0.222247 0.186615 0.216309 0.221436
7054 0.185989  0.225809  0.226008 0.186920 0.218262 0.224854
7055 0.186615  0.225584  0.229519 0.186981 0.219727 0.228516
7056 0.187282  0.224046  0.232580 0.187378 0.218262 0.231201
7057 0.187949  0.221248  0.235008 0.187836 0.216797 0.233398
7058 0.188580  0.217308  0.236645 0.188019 0.215820 0.234131
7059 0.189148  0.212407  0.237376 0.188385 0.213379 0.236328
7060 0.189635  0.206774  0.237137 0.188812 0.208008 0.235840
7061 0.190032  0.200676  0.235920 0.189117 0.204590 0.234863
7062 0.190338  0.194392  0.233782 0.189667 0.200684 0.232422
7063 0.190563  0.188201  0.230835 0.189758 0.195312 0.230713
7064 0.190719  0.182357  0.227245 0.190216 0.189941 0.228516
7065 0.190822  0.177070  0.223219 0.190399 0.182617 0.222900
7066 0.190886  0.172497  0.218990 0.190674 0.178711 0.220215
7067 0.190924  0.168734  0.214801 0.190979 0.173828 0.216064
7068 0.190948  0.165810  0.210886 0.191071 0.168945 0.211426
7069 0.190963  0.163695  0.207451 0.191223 0.164062 0.209473
7070 0.190974  0.162308  0.204660 0.191315 0.158691 0.204590
7071 0.190982  0.161530  0.202621 0.191254 0.156250 0.205078
7072 0.190987  0.161215  0.201379 0.191132 0.154297 0.201416
7073 0.190990  0.161214  0.200914 0.191162 0.152832 0.202148
7074 0.190990  0.161379  0.201145 0.191101 0.151855 0.204102
7075 0.190989  0.161584  0.201940 0.190979 0.151855 0.201416
7076 0.190987  0.161728  0.203128 0.191101 0.152344 0.203125
7077 0.190986  0.161746  0.204518 0.190979 0.152832 0.204590
7078 0.190985  0.161609  0.205917 0.190796 0.154785 0.206055
7079 0.190983  0.161325  0.207146 0.190704 0.154785 0.209473
7080 0.190981  0.160933  0.208054 0.190521 0.158203 0.208984
7081 0.190973  0.160496  0.208534 0.190338 0.159668 0.209961
7082 0.190957  0.160093  0.208529 0.190277 0.161621 0.207764
7083 0.190929  0.159809  0.208032 0.190125 0.162109 0.207031
7084 0.190887  0.159722  0.207087 0.190094 0.163086 0.207275
7085 0.190831  0.159897  0.205778 0.189911 0.164551 0.208740
7086 0.190762  0.160373  0.204223 0.189728 0.165527 0.206055
7087 0.190684  0.161164  0.202561 0.189819 0.166016 0.205078
7088 0.190602  0.162251  0.200932 0.189697 0.166504 0.202393
7089 0.190523  0.163590  0.199472 0.189667 0.166016 0.201172
7090 0.190456  0.165107  0.198295 0.189789 0.167480 0.201172
7091 0.190405  0.166714  0.197484 0.189697 0.167480 0.200195
7092 0.190377  0.168309  0.197087 0.189697 0.166992 0.199463
7093 0.190373  0.169792  0.197111 0.189758 0.166504 0.199463
7094 0.190394  0.171067  0.197525 0.189911 0.167969 0.199219
7095 0.190435  0.172056  0.198264 0.189789 0.167480 0.200195
7096 0.190493  0.172701  0.199236 0.189941 0.166992 0.200684
7097 0.190562  0.172971  0.200335 0.190094 0.168457 0.200928
7098 0.190636  0.172862  0.201448 0.190125 0.166504 0.203613
7099 0.190707  0.172398  0.202468 0.190308 0.165527 0.204102
7100 0.190773  0.171627  0.203306 0.190338 0.166504 0.203613
7101 0.190830  0.170615  0.203896 0.190399 0.165039 0.203369
7102 0.190876  0.169442  0.204201 0.190491 0.164551 0.204590
7103 0.190911  0.168190  0.204215 0.190643 0.166504 0.205078
7104 0.190936  0.166940  0.203964 0.190796 0.165039 0.202637
7105 0.190953  0.165764  0.203497 0.190857 0.165039 0.204102
7106 0.190965  0.164716  0.202883 0.191010 0.162598 0.202148
7107 0.190972  0.163834  0.202202 0.190918 0.163086 0.203125
7108 0.190976  0.163135  0.201534 0.191040 0.161133 0.201660
7109 0.190979  0.162617  0.200954 0.191071 0.161133 0.202148
7110 0.190981  0.162263  0.200519 0.191132 0.161133 0.200684
7111 0.190982  0.162042  0.200269 0.191071 0.161621 0.200684
7112 0.190982  0.161919  0.200219 0.191071 0.160645 0.199707
7113 0.190982  0.161857  0.200361 0.191010 0.161133 0.200439
7114 0.190983  0.161823  0.200665 0.191040 0.161133 0.201416
7115 0.190983  0.161791  0.201085 0.190826 0.159668 0.200439
7116 0.190983  0.161746  0.201563 0.190765 0.159668 0.201416
7117 0.190982  0.161684  0.202038 0.190796 0.161133 0.201660
7118 0.190981  0.161609  0.202454 0.190613 0.160645 0.204102
7119 0.190979  0.161534  0.202762 0.190674 0.161133 0.204346
7120 0.190976  0.161477  0.202931 0.190765 0.160156 0.203613
7121 0.190973  0.161455  0.202949 0.190552 0.161621 0.203125
7122 0.190969  0.161480  0.202821 0.190552 0.160156 0.204346
7123 0.190965  0.161558  0.202570 0.190552 0.159668 0.204590
7124 0.190962  0.161684  0.202233 0.190613 0.162109 0.205322
7125 0.190960  0.161845  0.201856 0.190582 0.160156 0.205078
7126 0.190961  0.162014  0.201483 0.190796 0.161133 0.205566
7127 0.190963  0.162159  0.201156 0.190979 0.162598 0.205078
7128 0.190967  0.162245  0.200904 0.190918 0.161621 0.203857
7129 0.190972  0.162239  0.200742 0.191040 0.162109 0.204346
7130 0.190976  0.162113  0.200662 0.191162 0.162598 0.202148
7131 0.190979  0.161854  0.200644 0.191132 0.162598 0.202393
7132 0.190981  0.161468  0.200646 0.191315 0.164062 0.202637
7133 0.190983  0.160977  0.200617 0.191406 0.166016 0.200928
7134 0.190990  0.160429  0.200502 0.191528 0.165039 0.205566
7135 0.191006  0.159889  0.200247 0.191650 0.163086 0.203369
7136 0.191038  0.159439  0.199810 0.191711 0.165039 0.201660
7137 0.191094  0.159171  0.199164 0.191742 0.164062 0.200439
7138 0.191181  0.159177  0.198310 0.191803 0.165527 0.199463
7139 0.191303  0.159542  0.197273 0.192017 0.166016 0.193848
7140 0.191461  0.160335  0.196105 0.191986 0.166504 0.195068
7141 0.191652  0.161597  0.194886 0.192078 0.166992 0.192383
7142 0.191867  0.163337  0.193712 0.192108 0.167969 0.192871
7143 0.192092  0.165524  0.192690 0.192200 0.170410 0.191895
7144 0.192313  0.168091  0.191927 0.192169 0.171387 0.190430
7145 0.192508  0.170932  0.191518 0.192169 0.172852 0.191895
7146 0.192660  0.173906  0.191537 0.192108 0.173340 0.192139
7147 0.192753  0.176852  0.192023 0.192139 0.174805 0.191895
7148 0.192776  0.179593  0.192978 0.192139 0.175293 0.193115
7149 0.192727  0.181951  0.194359 0.192047 0.177734 0.194336
7150 0.192609  0.183760  0.196080 0.192078 0.177246 0.194824
7151 0.192434  0.184882  0.198016 0.192047 0.177734 0.195801
7152 0.192219  0.185213  0.200011 0.192017 0.176758 0.198242
7153 0.191984  0.184699  0.201889 0.191772 0.179199 0.203613
7154 0.191751  0.183340  0.203468 0.191742 0.177734 0.201660
7155 0.191538  0.181192  0.204575 0.191650 0.177246 0.202637
7156 0.191361  0.178370  0.205060 0.191406 0.176270 0.204102
7157 0.191225  0.175036  0.204812 0.191284 0.174316 0.202881
7158 0.191131  0.171393  0.203766 0.191101 0.174805 0.200928
7159 0.191072  0.167667  0.201916 0.191040 0.171387 0.199463
7160 0.191036  0.164094  0.199314 0.190979 0.169434 0.196045
7161 0.191009  0.160898  0.196071 0.190735 0.167969 0.193848
7162 0.190975  0.158275  0.192350 0.190582 0.165527 0.190918
7163 0.190923  0.156378  0.188355 0.190613 0.165527 0.186035
7164 0.190844  0.155304  0.184318 0.190613 0.161133 0.182129
7165 0.190738  0.155092  0.180478 0.190582 0.160156 0.180176
7166 0.190608  0.155716  0.177067 0.190491 0.160156 0.178711
7167 0.190466  0.157093  0.174288 0.190247 0.161621 0.175537
7168 0.190322  0.159091  0.172302 0.190186 0.160645 0.172852
7169 0.190194  0.161542  0.171213 0.190125 0.160156 0.172852
7170 0.190093  0.164252  0.171060 0.189941 0.160645 0.172363
7171 0.190030  0.167022  0.171819 0.189880 0.161621 0.172852
7172 0.190011  0.169656  0.173401 0.189880 0.162598 0.174561
7173 0.190037  0.171981  0.175662 0.189850 0.164062 0.176758
7174 0.190102  0.173852  0.178421 0.189911 0.166016 0.178223
7175 0.190197  0.175167  0.181467 0.189941 0.166992 0.180176
7176 0.190313  0.175866  0.184584 0.189941 0.167969 0.183594
7177 0.190438  0.175936  0.187567 0.189911 0.169922 0.186035
7178 0.190559  0.175411  0.190234 0.190063 0.171875 0.189941
7179 0.190669  0.174365  0.192443 0.190125 0.171875 0.192139
7180 0.190762  0.172902  0.194098 0.190277 0.172363 0.192627
7181 0.190835  0.171150  0.195154 0.190430 0.170410 0.192627
7182 0.190888  0.169246  0.195616 0.190613 0.170898 0.194824
7183 0.190925  0.167325  0.195538 0.190552 0.169922 0.194336
7184 0.190948  0.165510  0.195012 0.190552 0.167969 0.194580
7185 0.190962  0.163901  0.194155 0.190674 0.168945 0.196777
7186 0.190970  0.162570  0.193105 0.190704 0.166016 0.192627
7187 0.190976  0.161557  0.191999 0.190765 0.164551 0.191895
7188 0.190981  0.160872  0.190967 0.190948 0.163086 0.192139
7189 0.190986  0.160493  0.190118 0.190979 0.160645 0.191162
7190 0.190991  0.160378  0.189536 0.191010 0.160645 0.191895
7191 0.190995  0.160470  0.189269 0.191132 0.158203 0.191406
7192 0.190998  0.160701  0.189332 0.191223 0.156738 0.191895
7193 0.190999  0.161007  0.189708 0.191193 0.155273 0.191895
7194 0.190999  0.161326  0.190351 0.191376 0.155273 0.192627
7195 0.190997  0.161612  0.191193 0.191284 0.153809 0.193115
7196 0.190995  0.161831  0.192154 0.191406 0.155273 0.192871
7197 0.190992  0.161967  0.193153 0.191254 0.156250 0.193848
7198 0.190990  0.162018  0.194112 0.191132 0.156738 0.195801
7199 0.190987  0.161995  0.194969 0.191223 0.157227 0.195801
7200 0.190986  0.161919  0.195681 0.191376 0.158203 0.195801
7201 0.190985  0.161814  0.196227 0.191315 0.158203 0.196289
7202 0.190984  0.161705  0.196611 0.191284 0.159180 0.195801
7203 0.190984  0.161614  0.196854 0.191193 0.158691 0.198242
7204 0.190983  0.161553  0.196995 0.191284 0.159180 0.196289
7205 0.190983  0.161528  0.197081 0.191162 0.160156 0.198242
7206 0.190983  0.161536  0.197163 0.191162 0.161133 0.199707
7207 0.190983  0.161565  0.197285 0.191162 0.159668 0.197754
7208 0.190983  0.161602  0.197482 0.191193 0.161133 0.198730
7209 0.190983  0.161629  0.197773 0.191071 0.161133 0.196289
7210 0.190984  0.161634  0.198161 0.191162 0.161621 0.199707
7211 0.190987  0.161613  0.198629 0.191193 0.159668 0.198242
7212 0.190992  0.161569  0.199148 0.191284 0.159180 0.198486
7213 0.191002  0.161519  0.199678 0.191284 0.160645 0.198486
7214 0.191020  0.161490  0.200170 0.191315 0.160156 0.199951
7215 0.191049  0.161520  0.200581 0.191376 0.159180 0.200684
7216 0.191092  0.161655  0.200874 0.191589 0.160156 0.202637
7217 0.191150  0.161941  0.201024 0.191620 0.163086 0.203125
7218 0.191225  0.162422  0.201025 0.191711 0.164551 0.205322
7219 0.191316  0.163130  0.200890 0.191620 0.165039 0.203857
7220 0.191419  0.164083  0.200650 0.191895 0.165527 0.204102
7221 0.191528  0.165280  0.200354 0.192078 0.166016 0.203857
7222 0.191637  0.166697  0.200060 0.192230 0.167480 0.202637
7223 0.191736  0.168285  0.199832 0.192200 0.168457 0.204346
7224 0.191817  0.169975  0.199728 0.192352 0.169922 0.202393
7225 0.191871  0.171678  0.199798 0.192413 0.171387 0.203369
7226 0.191892  0.173295  0.200071 0.192535 0.171875 0.202637
7227 0.191878  0.174720  0.200556 0.192444 0.173828 0.202881
